zip_code,offense_type,latitude,longitude
78759,BURGLARY OF VEHICLE,30.38956258,-97.73879368
78741,FAMILY DISTURBANCE,30.23309263,-97.72646351
78745,FAMILY DISTURBANCE,30.20938972,-97.8068472
78741,BURGLARY OF VEHICLE,30.23973544,-97.71651845
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.28975275,-97.68436033
78741,THEFT,30.22543592,-97.74314874
78744,FAMILY DISTURBANCE,30.21159196,-97.68764373
78744,FAMILY DISTURBANCE,30.19784862,-97.74334377
78704,BURGLARY OF VEHICLE,30.23965629,-97.7485165
78702,FAMILY DISTURBANCE,30.27654282,-97.7166266
78723,FAMILY DISTURBANCE,30.30981334,-97.68060486
78758,FAMILY DISTURBANCE,30.36313341,-97.71102
78744,CRIMINAL MISCHIEF,30.19375322,-97.69657943
78741,BURGLARY OF VEHICLE,30.23449508,-97.73633653
78723,FAMILY DISTURBANCE,30.31817731,-97.66563025
78753,FAMILY DISTURBANCE,30.36275659,-97.68931706
78748,FAMILY DISTURBANCE,30.18622742,-97.83237076
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.2609912,-97.73739174
78758,BURGLARY OF VEHICLE,30.39654494,-97.72613687
78723,THEFT,30.30332175,-97.66163497
78748,FAMILY DISTURBANCE,30.17520226,-97.79912153
78702,FAMILY DISTURBANCE,30.25500771,-97.71205886
78744,FAMILY DISTURBANCE,30.19112549,-97.73242399
78758,BURGLARY OF VEHICLE,30.37114118,-97.72066061
78704,BURGLARY OF VEHICLE,30.22724757,-97.76098521
78759,BURGLARY OF VEHICLE,30.39061033,-97.73865127
78723,CRIMINAL MISCHIEF,30.30863013,-97.66560254
78741,CRIMINAL MISCHIEF,30.22249725,-97.70447881
78753,CRIMINAL MISCHIEF,30.38277753,-97.65831682
78741,CRIMINAL MISCHIEF,30.23514518,-97.730019
78704,BURGLARY OF VEHICLE,30.24583799,-97.74261099
78745,FAMILY DISTURBANCE,30.22690283,-97.77301691
78745,FAMILY DISTURBANCE,30.22001282,-97.75845115
78753,CRIMINAL MISCHIEF,30.39869785,-97.65098678
78704,BURGLARY OF VEHICLE,30.26438029,-97.76403238
78745,THEFT,30.21876465,-97.75615042
78741,BURGLARY OF VEHICLE,30.23532226,-97.72493362
78745,BURGLARY OF VEHICLE,30.20898843,-97.7780294
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.26973438,-97.71804372
78745,FAMILY DISTURBANCE,30.21462442,-97.79326751
78701,THEFT,30.26760355,-97.73999906
78759,BURGLARY OF VEHICLE,30.41481972,-97.74699924
78741,FAMILY DISTURBANCE,30.22073704,-97.74457954
78702,FAMILY DISTURBANCE,30.26830969,-97.70138722
78758,CRIMINAL MISCHIEF,30.40077704,-97.72962366
78759,BURGLARY OF VEHICLE,30.38484371,-97.73747088
78745,BURGLARY OF VEHICLE,30.20916841,-97.77767632
78744,BURGLARY OF VEHICLE,30.19103757,-97.74790809
78745,BURGLARY OF VEHICLE,30.2018439,-97.77187305
78758,THEFT,30.40219475,-97.72116121
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26768264,-97.74146079
78748,THEFT,30.16548757,-97.78952006
78704,BURGLARY OF VEHICLE,30.25255564,-97.76453076
78704,THEFT,30.22111053,-97.75655337
78741,BURGLARY OF VEHICLE,30.24347141,-97.72722551
78758,BURGLARY OF VEHICLE,30.36948655,-97.69959977
78753,BURGLARY OF VEHICLE,30.36031988,-97.6925269
78753,FAMILY DISTURBANCE,30.37472693,-97.67683667
78723,THEFT,30.30715146,-97.66604916
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.3045501,-97.68131692
78741,THEFT,30.23967427,-97.71823695
78757,BURGLARY OF VEHICLE,30.3714732,-97.72616443
78757,BURGLARY OF VEHICLE,30.37186317,-97.72586524
78758,BURGLARY OF VEHICLE,30.40001643,-97.7234571
78753,BURGLARY OF VEHICLE,30.39605569,-97.66739695
78757,BURGLARY OF VEHICLE,30.37186317,-97.72586524
78745,BURGLARY OF VEHICLE,30.20444667,-97.82836542
78745,BURGLARY OF VEHICLE,30.20421691,-97.82786792
78758,BURGLARY OF VEHICLE,30.37174687,-97.69556041
78745,FAMILY DISTURBANCE,30.23008161,-97.80176726
78745,FAMILY DISTURBANCE,30.23008161,-97.80176726
78758,FAMILY DISTURBANCE,30.3967909,-97.72673622
78704,FAMILY DISTURBANCE,30.23943983,-97.78769876
78745,FAMILY DISTURBANCE,30.1981498,-97.82632186
78753,FAMILY DISTURBANCE,30.35440817,-97.67742165
78745,THEFT,30.19081283,-97.79426075
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23560613,-97.70290565
78704,FAMILY DISTURBANCE,30.24532051,-97.74721815
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37025069,-97.71718296
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.3967909,-97.72673622
78758,CRIMINAL MISCHIEF,30.3732515,-97.71234039
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.27597927,-97.71785236
78758,THEFT,30.41780147,-97.70451553
78741,THEFT,30.22966211,-97.69646057
78723,FAMILY DISTURBANCE,30.30924449,-97.67956491
78745,BURGLARY OF VEHICLE,30.20516478,-97.77813054
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.23357272,-97.77179802
78753,BURGLARY OF VEHICLE,30.37632545,-97.68510994
78745,BURGLARY OF VEHICLE,30.19587997,-97.78891298
78753,FAMILY DISTURBANCE,30.38044928,-97.65429552
78745,BURGLARY OF VEHICLE,30.20563297,-97.77788701
78759,CRIMINAL MISCHIEF,30.42567174,-97.75365209
78759,CRIMINAL MISCHIEF,30.37316263,-97.75436204
78744,BURGLARY OF VEHICLE,30.18782573,-97.76131607
78741,BURGLARY OF VEHICLE,30.24089004,-97.73026008
78741,BURGLARY OF VEHICLE,30.24363452,-97.72429412
78741,FAMILY DISTURBANCE,30.22007316,-97.70295496
78723,THEFT,30.31551638,-97.68933075
78745,FAMILY DISTURBANCE,30.20191443,-97.79752475
78704,THEFT,30.22666474,-97.76799063
78723,FAMILY DISTURBANCE,30.30981334,-97.68060486
78744,FAMILY DISTURBANCE,30.19458902,-97.74359263
78741,BURGLARY OF VEHICLE,30.24363452,-97.72429412
78702,BURGLARY OF VEHICLE,30.26084984,-97.72515009
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.37358939,-97.68593684
78758,FAMILY DISTURBANCE,30.40880092,-97.70337747
78758,FAMILY DISTURBANCE,30.37213427,-97.70317523
78702,BURGLARY OF VEHICLE,30.25483007,-97.71453481
78748,FAMILY DISTURBANCE,30.17352383,-97.80255884
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35653224,-97.68237725
78704,FAMILY DISTURBANCE,30.23225628,-97.77308403
78741,FAMILY DISTURBANCE,30.22073704,-97.74457954
78758,THEFT,30.35390565,-97.70603495
78753,BURGLARY OF VEHICLE,30.3945265,-97.67177001
78701,THEFT,30.26343785,-97.74168247
78744,THEFT,30.19754361,-97.7608199
78758,FAMILY DISTURBANCE,30.39811131,-97.70598205
78744,BURGLARY OF VEHICLE,30.17057316,-97.78193509
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.2200027,-97.75439457
78759,BURGLARY OF VEHICLE,30.39425554,-97.74142127
78753,THEFT,30.3391525,-97.69116892
78741,THEFT,30.23146376,-97.73495791
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.21163525,-97.79176279
78701,THEFT,30.27058401,-97.74144944
78741,THEFT,30.23422124,-97.72043711
78704,BURGLARY OF VEHICLE,30.24754841,-97.73865597
78704,THEFT,30.24217185,-97.77435746
78704,BURGLARY OF VEHICLE,30.23999352,-97.76610661
78704,BURGLARY OF VEHICLE,30.2490276,-97.75689181
78741,THEFT,30.22664019,-97.7210571
78745,CRIMINAL MISCHIEF,30.20030219,-97.78613368
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.36876077,-97.7043076
78753,THEFT,30.36882398,-97.67959704
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.23842034,-97.76898971
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33017904,-97.69108493
78745,BURGLARY OF VEHICLE,30.21510581,-97.80675786
78741,FAMILY DISTURBANCE,30.22823533,-97.73294807
78701,BURGLARY OF VEHICLE,30.2654186,-97.7361384
78702,THEFT,30.27908149,-97.71003935
78741,FAMILY DISTURBANCE,30.23895008,-97.72075579
78758,FAMILY DISTURBANCE,30.36948655,-97.69959977
78744,FAMILY DISTURBANCE,30.15957223,-97.77588295
78744,FAMILY DISTURBANCE,30.15957223,-97.77588295
78758,THEFT,30.36948655,-97.69959977
78753,CRIMINAL MISCHIEF,30.36920586,-97.69116707
78741,FAMILY DISTURBANCE,30.23292142,-97.73739875
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.26862499,-97.71772524
78758,FAMILY DISTURBANCE,30.35791491,-97.71487253
78748,FAMILY DISTURBANCE,30.176729,-97.82455096
78701,THEFT,30.27022719,-97.73578089
78702,THEFT,30.2740198,-97.71012303
78744,THEFT,30.1996283,-97.73520938
78702,BURGLARY OF VEHICLE,30.27463468,-97.71692548
78723,FAMILY DISTURBANCE,30.3185291,-97.7034222
78723,FAMILY DISTURBANCE,30.30220794,-97.6801768
78744,FAMILY DISTURBANCE,30.1762486,-97.77898062
78704,BURGLARY OF VEHICLE,30.24989051,-97.73791827
78753,FAMILY DISTURBANCE,30.35979391,-97.688358
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.21783333,-97.69221364
78702,BURGLARY OF VEHICLE,30.26557945,-97.73240798
78745,THEFT,30.21829552,-97.75579874
78704,FAMILY DISTURBANCE,30.24551521,-97.76455016
78723,THEFT,30.29296655,-97.66453953
78701,CRIMINAL MISCHIEF,30.27999054,-97.74065181
78748,FAMILY DISTURBANCE,30.17376117,-97.83564668
78752,FAMILY DISTURBANCE,30.33655654,-97.70859698
78744,BURGLARY OF VEHICLE,30.17654144,-97.77877028
78745,FAMILY DISTURBANCE,30.21212376,-97.76730012
78745,THEFT,30.23176213,-97.79621212
78744,BURGLARY OF VEHICLE,30.17659232,-97.77952866
78741,CRIMINAL MISCHIEF,30.24322484,-97.73038404
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.2289863,-97.74204634
78744,THEFT,30.18232778,-97.76912657
78702,THEFT,30.27629918,-97.70284569
78753,FAMILY DISTURBANCE,30.3442961,-97.70242482
78748,THEFT,30.17641271,-97.80762708
78753,FAMILY DISTURBANCE,30.3433658,-97.69997996
78759,BURGLARY OF VEHICLE,30.38484371,-97.73747088
78704,FAMILY DISTURBANCE,30.26133943,-97.77425181
78753,FAMILY DISTURBANCE,30.34664576,-97.69657342
78748,THEFT,30.16056764,-97.79244422
78741,THEFT,30.23639259,-97.72117657
78759,CRIMINAL MISCHIEF,30.39905001,-97.76772513
78748,THEFT,30.16548757,-97.78952006
78701,CRIMINAL MISCHIEF,30.26905967,-97.73408544
78744,BURGLARY OF VEHICLE,30.16833396,-97.78260193
78753,FAMILY DISTURBANCE,30.3442961,-97.70242482
78741,CRIMINAL MISCHIEF,30.24450788,-97.72963988
78702,FAMILY DISTURBANCE,30.25678011,-97.72572891
78701,THEFT,30.25680566,-97.73918023
78758,THEFT,30.40168388,-97.72674036
78744,THEFT,30.18782573,-97.76131607
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.37212829,-97.70087254
78723,FAMILY DISTURBANCE,30.29050939,-97.70320319
78704,BURGLARY OF VEHICLE,30.22826645,-97.74684498
78758,FAMILY DISTURBANCE,30.36754519,-97.70941564
78745,FAMILY DISTURBANCE,30.20240339,-97.77978042
78741,BURGLARY OF VEHICLE,30.22350129,-97.72533837
78702,BURGLARY OF VEHICLE,30.27540693,-97.71433784
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19540142,-97.76590474
78744,BURGLARY OF VEHICLE,30.18782573,-97.76131607
78758,FAMILY DISTURBANCE,30.36699575,-97.71079128
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.24169574,-97.77627066
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35610347,-97.67627764
78741,BURGLARY OF VEHICLE,30.22166105,-97.68884376
78704,BURGLARY OF VEHICLE,30.23414833,-97.75238245
78741,THEFT,30.23985929,-97.72069951
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.38020985,-97.65824212
78704,BURGLARY OF VEHICLE,30.22826645,-97.74684498
78758,CRIMINAL MISCHIEF,30.36948655,-97.69959977
78704,FAMILY DISTURBANCE,30.23405088,-97.77742329
78753,FAMILY DISTURBANCE,30.407014,-97.66862336
78758,BURGLARY OF VEHICLE,30.39658816,-97.6898075
78758,THEFT,30.3694846,-97.69829935
78758,FAMILY DISTURBANCE,30.35644463,-97.70404072
78741,CRIMINAL MISCHIEF,30.22511759,-97.69601456
78758,BURGLARY OF VEHICLE,30.39361972,-97.70973398
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19707551,-97.7495924
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26774448,-97.74071136
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.29563687,-97.68907347
78741,CRIMINAL MISCHIEF,30.24250177,-97.72809745
78702,FAMILY DISTURBANCE,30.25288029,-97.72222584
78701,THEFT,30.2674676,-97.73640963
78744,THEFT,30.20524259,-97.75566571
78702,FAMILY DISTURBANCE,30.2640271,-97.7075398
78741,FAMILY DISTURBANCE,30.22900387,-97.70310447
78757,BURGLARY OF VEHICLE,30.35893278,-97.74006163
78744,FAMILY DISTURBANCE,30.18739944,-97.76364483
78758,FAMILY DISTURBANCE,30.3711701,-97.71587339
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.3967909,-97.72673622
78702,FAMILY DISTURBANCE,30.26537657,-97.6965117
78748,FAMILY DISTURBANCE,30.13757481,-97.80032624
78758,BURGLARY OF VEHICLE,30.39678601,-97.7170372
78744,BURGLARY OF VEHICLE,30.19015977,-97.74190041
78758,THEFT,30.37216097,-97.72238707
78753,FAMILY DISTURBANCE,30.35818521,-97.69157363
78758,THEFT,30.39202971,-97.72185221
78741,CRIMINAL MISCHIEF,30.22823533,-97.73294807
78745,FAMILY DISTURBANCE,30.19551349,-97.77893353
78745,THEFT,30.22454559,-97.78984587
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.35902784,-97.69028828
78758,CRIMINAL MISCHIEF,30.36926216,-97.69510501
78758,CRIMINAL MISCHIEF,30.36926216,-97.69510501
78702,BURGLARY OF VEHICLE,30.25391575,-97.71541816
78701,THEFT,30.26857033,-97.7402044
78753,BURGLARY OF VEHICLE,30.3655723,-97.68941748
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.22340846,-97.76360525
78758,CRIMINAL MISCHIEF,30.37025069,-97.71718296
78741,THEFT,30.23289806,-97.71880686
78723,CRIMINAL MISCHIEF,30.31954409,-97.70329309
78758,BURGLARY OF VEHICLE,30.39188908,-97.71198921
78723,FAMILY DISTURBANCE,30.2872359,-97.70250644
78701,THEFT,30.25891746,-97.73902211
78702,ASSAULT W/INJURY-FAM/DATE VIOL,30.2731642,-97.72385093
78701,BURGLARY OF VEHICLE,30.26767858,-97.74248433
78702,THEFT,30.25955661,-97.71137775
78753,BURGLARY OF VEHICLE,30.39438783,-97.67065387
78723,THEFT,30.3132894,-97.7082408
78758,CRIMINAL MISCHIEF,30.39444161,-97.69228396
78741,THEFT,30.24450788,-97.72963988
78741,THEFT,30.22601092,-97.74098283
78745,BURGLARY OF VEHICLE,30.21149858,-97.77798517
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33830656,-97.71603574
78752,FAMILY DISTURBANCE,30.32899857,-97.709405
78744,CRIMINAL MISCHIEF,30.18594511,-97.7497349
78757,BURGLARY OF VEHICLE,30.34178988,-97.73911139
78745,FAMILY DISTURBANCE,30.19084138,-97.77786348
78758,CRIMINAL MISCHIEF,30.35644463,-97.70404072
78741,BURGLARY OF VEHICLE,30.23255819,-97.73196698
78745,FAMILY DISTURBANCE,30.22399074,-97.77910201
78744,FAMILY DISTURBANCE,30.17385548,-97.75481893
78745,FAMILY DISTURBANCE,30.21168403,-97.80645786
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.1894715,-97.74621822
78702,FAMILY DISTURBANCE,30.25678011,-97.72572891
78704,CRIMINAL MISCHIEF,30.24666823,-97.76279937
78758,THEFT,30.36276408,-97.69796598
78744,CRIMINAL MISCHIEF,30.19029582,-97.73328214
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.36419014,-97.70285585
78704,THEFT,30.24821475,-97.74032338
78757,BURGLARY OF VEHICLE,30.37365397,-97.73360408
78744,BURGLARY OF VEHICLE,30.2154309,-97.74236565
78704,THEFT,30.23831451,-97.76165335
78753,ASSAULT W/INJURY-FAM/DATE VIOL,30.38920533,-97.66307499
78741,BURGLARY OF VEHICLE,30.24369828,-97.72850865
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.33128043,-97.70037007
78723,THEFT,30.31346116,-97.68969772
78741,BURGLARY OF VEHICLE,30.21937294,-97.68871956
78752,FAMILY DISTURBANCE,30.33318717,-97.69879927
78701,BURGLARY OF VEHICLE,30.26647507,-97.74022899
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.36015962,-97.71610559
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.27502739,-97.7337885
78753,FAMILY DISTURBANCE,30.38191656,-97.66095152
78741,BURGLARY OF VEHICLE,30.24347141,-97.72722551
78744,BURGLARY OF VEHICLE,30.19299714,-97.76505681
78704,THEFT,30.2200027,-97.75439457
78741,BURGLARY OF VEHICLE,30.23581427,-97.72262391
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.24397411,-97.73559061
78723,CRIMINAL MISCHIEF,30.30416717,-97.70156941
78753,FAMILY DISTURBANCE,30.3575515,-97.68938363
78702,THEFT,30.25988234,-97.73329965
78704,THEFT,30.26067888,-97.74683528
78753,THEFT,30.36202642,-97.69713614
78752,ASSAULT W/INJURY-FAM/DATE VIOL,30.3312821,-97.68456126
78748,FAMILY DISTURBANCE,30.15648141,-97.8391789
78741,THEFT,30.23496305,-97.7183772
78702,CRIMINAL MISCHIEF,30.26675374,-97.70853025
78701,BURGLARY OF VEHICLE,30.27060026,-97.73424041
78753,BURGLARY OF VEHICLE,30.35557234,-97.6841067
78745,ASSAULT W/INJURY-FAM/DATE VIOL,30.19980248,-97.78852787
78752,FAMILY DISTURBANCE,30.33339915,-97.69239184
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26144594,-97.74110545
78741,CRIMINAL MISCHIEF,30.22073704,-97.74457954
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26653845,-97.74567706
78752,FAMILY DISTURBANCE,30.3312821,-97.68456126
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.15957223,-97.77588295
78758,FAMILY DISTURBANCE,30.39444161,-97.69228396
78758,CRIMINAL MISCHIEF,30.40196081,-97.70177135
78723,CRIMINAL MISCHIEF,30.30921112,-97.70437352
78758,BURGLARY OF VEHICLE,30.37359528,-97.71112885
78752,FAMILY DISTURBANCE,30.32573466,-97.68909512
78752,FAMILY DISTURBANCE,30.32652993,-97.69672685
78745,THEFT,30.21674422,-97.79600805
78758,THEFT,30.37620528,-97.68968425
78744,BURGLARY OF VEHICLE,30.19678771,-97.75318738
78744,FAMILY DISTURBANCE,30.21159196,-97.68764373
78745,FAMILY DISTURBANCE,30.2018439,-97.77187305
78752,FAMILY DISTURBANCE,30.33566583,-97.70727364
78758,BURGLARY OF VEHICLE,30.35382572,-97.70844419
78741,FAMILY DISTURBANCE,30.22073704,-97.74457954
78701,THEFT,30.26761327,-97.74007168
78745,THEFT,30.22579221,-97.76946751
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.29378737,-97.69675606
78704,ASSAULT W/INJURY-FAM/DATE VIOL,30.24335179,-97.77257129
78744,CRIMINAL MISCHIEF,30.19991059,-97.6980167
78723,CRIMINAL MISCHIEF,30.29677964,-97.70773584
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.21333923,-97.68382426
78745,FAMILY DISTURBANCE,30.20217451,-97.81754173
78723,FAMILY DISTURBANCE,30.28671717,-97.70430164
78758,FAMILY DISTURBANCE,30.36809781,-97.71398072
78702,FAMILY DISTURBANCE,30.25580301,-97.71652019
78745,FAMILY DISTURBANCE,30.22396765,-97.76968697
78744,CRIMINAL MISCHIEF,30.18743164,-97.75334857
78744,CRIMINAL MISCHIEF,30.19029582,-97.73328214
78744,CRIMINAL MISCHIEF,30.19029582,-97.73328214
78723,FAMILY DISTURBANCE,30.29986863,-97.70708128
78744,CRIMINAL MISCHIEF,30.17249934,-97.75494374
78744,FAMILY DISTURBANCE,30.18818332,-97.74820924
78701,THEFT,30.2670023,-97.73597856
78744,BURGLARY OF VEHICLE,30.20232872,-97.75423627
78701,THEFT,30.26859844,-97.73616058
78741,CRIMINAL MISCHIEF,30.23496305,-97.7183772
78753,FAMILY DISTURBANCE,30.34522549,-97.69705619
78758,BURGLARY OF VEHICLE,30.40304962,-97.72478696
78741,THEFT,30.23963782,-97.72022403
78758,BURGLARY OF VEHICLE,30.40249226,-97.72050904
78758,BURGLARY OF VEHICLE,30.40249226,-97.72050904
78753,THEFT,30.3391525,-97.69116892
78745,BURGLARY OF VEHICLE,30.21190923,-97.77128315
78704,THEFT,30.2200027,-97.75439457
78702,BURGLARY OF VEHICLE,30.26589307,-97.73173415
78704,THEFT,30.2338493,-97.7416593
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.31217725,-97.70550682
78704,BURGLARY OF VEHICLE,30.2200027,-97.75439457
78758,CRIMINAL MISCHIEF,30.36499057,-97.69790197
78723,FAMILY DISTURBANCE,30.30446137,-97.68181384
78745,THEFT,30.19060915,-97.77229753
78701,THEFT,30.26797616,-97.737619
78704,FAMILY DISTURBANCE,30.24611394,-97.76505692
78758,THEFT,30.3732515,-97.71234039
78701,THEFT,30.26664758,-97.73869715
78701,THEFT,30.26021551,-97.73833773
78744,THEFT,30.17952332,-97.77026779
78741,FAMILY DISTURBANCE,30.23177618,-97.72016752
78745,BURGLARY OF VEHICLE,30.18887778,-97.78007456
78759,CRIMINAL MISCHIEF,30.39959411,-97.76797717
78745,CRIMINAL MISCHIEF,30.19346304,-97.7881123
78753,FAMILY DISTURBANCE,30.38158001,-97.66156358
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.24347141,-97.72722551
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.17349536,-97.76591064
78704,THEFT,30.2535916,-97.74303973
78704,CRIMINAL MISCHIEF,30.25393477,-97.76472851
78704,BURGLARY OF VEHICLE,30.2567918,-97.75142867
78753,CRIMINAL MISCHIEF,30.34664576,-97.69657342
78753,CRIMINAL MISCHIEF,30.37471904,-97.66797094
78758,FAMILY DISTURBANCE,30.37615431,-97.69682923
78723,THEFT,30.29930398,-97.67369558
78701,THEFT,30.26797616,-97.737619
78758,CRIMINAL MISCHIEF,30.36325825,-97.71726797
78748,THEFT,30.17264698,-97.82255515
78723,THEFT,30.30755468,-97.67805181
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.19784862,-97.74334377
78745,CRIMINAL MISCHIEF,30.2256073,-97.80387664
78753,FAMILY DISTURBANCE,30.38801953,-97.66120749
78759,CRIMINAL MISCHIEF,30.43239217,-97.76840229
78745,FAMILY DISTURBANCE,30.19084138,-97.77786348
78741,THEFT,30.23581427,-97.72262391
78744,FAMILY DISTURBANCE,30.19456215,-97.73981934
78753,THEFT,30.42396233,-97.671027
78741,ASSAULT W/INJURY-FAM/DATE VIOL,30.23268045,-97.72742801
78758,BURGLARY OF VEHICLE,30.37380373,-97.71878043
78702,CRIMINAL MISCHIEF,30.26243971,-97.72894401
78704,THEFT,30.23118385,-97.76402866
78702,THEFT,30.26275667,-97.72343519
78748,FAMILY DISTURBANCE,30.13757481,-97.80032624
78753,FAMILY DISTURBANCE,30.37602801,-97.67312752
78758,CRIMINAL MISCHIEF,30.36794153,-97.71508242
78741,THEFT,30.22849052,-97.70141131
78723,FAMILY DISTURBANCE,30.30142603,-97.69172317
78758,CRIMINAL MISCHIEF,30.37567073,-97.71498042
78741,FAMILY DISTURBANCE,30.21520626,-97.70207728
78744,FAMILY DISTURBANCE,30.19299714,-97.76505681
78753,THEFT,30.4052639,-97.67189559
78741,THEFT,30.23581427,-97.72262391
78723,THEFT,30.29455809,-97.69812321
78758,ASSAULT W/INJURY-FAM/DATE VIOL,30.39308299,-97.70595092
78701,CRIMINAL MISCHIEF,30.26658765,-97.73723176
78723,THEFT,30.32029813,-97.69541662
78753,BURGLARY OF VEHICLE,30.37632545,-97.68510994
78741,CRIMINAL MISCHIEF,30.22706496,-97.72624614
78745,THEFT,30.23096962,-97.79175125
78745,THEFT,30.19818386,-97.76915533
78741,BURGLARY OF VEHICLE,30.24250177,-97.72809745
78741,CRIMINAL MISCHIEF,30.23433705,-97.71398825
78704,BURGLARY OF VEHICLE,30.24184309,-97.7575428
78745,BURGLARY OF VEHICLE,30.21809411,-97.78697557
78704,FAMILY DISTURBANCE,30.23897102,-97.78957363
78753,FAMILY DISTURBANCE,30.37694375,-97.66742411
78745,BURGLARY OF VEHICLE,30.21396491,-97.80510935
78704,BURGLARY OF VEHICLE,30.23936233,-97.78311102
78744,FAMILY DISTURBANCE,30.21159196,-97.68764373
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.32066659,-97.68767105
78744,CRIMINAL MISCHIEF,30.20069354,-97.74380578
78748,FAMILY DISTURBANCE,30.15179739,-97.84354039
78745,FAMILY DISTURBANCE,30.20288818,-97.79253752
78745,CRIMINAL MISCHIEF,30.19346304,-97.7881123
78704,THEFT,30.23900861,-97.7880047
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.18740044,-97.75030067
78744,ASSAULT W/INJURY-FAM/DATE VIOL,30.1901651,-97.75264872
78753,FAMILY DISTURBANCE,30.39258466,-97.64840297
78704,FAMILY DISTURBANCE,30.24866744,-97.77460031
78748,THEFT,30.14845164,-97.83007284
78745,THEFT,30.19778571,-97.82093616
78745,BURGLARY OF VEHICLE,30.21389911,-97.80400589
78741,FAMILY DISTURBANCE,30.22935819,-97.72621907
78723,ASSAULT W/INJURY-FAM/DATE VIOL,30.32238181,-97.68083314
78723,FAMILY DISTURBANCE,30.3186038,-97.68793685
78723,FAMILY DISTURBANCE,30.3186038,-97.68793685
78758,BURGLARY OF VEHICLE,30.37245242,-97.719277
78745,THEFT,30.2044388,-97.79542249
78741,FAMILY DISTURBANCE,30.2309895,-97.70564444
78701,ASSAULT W/INJURY-FAM/DATE VIOL,30.26658765,-97.73723176
78741,CRIMINAL MISCHIEF,30.24263303,-97.72279118
78723,FAMILY DISTURBANCE,30.2941005,-97.6964686
78753,FAMILY DISTURBANCE,30.34659095,-97.70260958
78758,CRIMINAL MISCHIEF,30.37071731,-97.72077994
78745,FAMILY DISTURBANCE,30.21393948,-97.77282217
78753,THEFT,30.37592225,-97.67997268
78753,FAMILY DISTURBANCE,30.37472693,-97.67683667
78744,FAMILY DISTURBANCE,30.20006192,-97.75666834
78753,BURGLARY OF VEHICLE,30.35010963,-97.69128423
78744,BURGLARY OF VEHICLE,30.20402861,-97.71104829
78753,BURGLARY OF VEHICLE,30.35517248,-97.68192623
